wdid,str_name,div,utm_x,utm_y,OBJECTID,AREA,PERIMETER,DIST,DIV_2,SYSTEM,FREQ,Shape_Leng,Shape_Area
"7100551",ITALIAN DITCH,7,199423.50000000000,4156051.79999999981,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100558",KNOBLOCK DITCH,7,207970.00000000000,4167417.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"3402004",SUMMIT - MANCOS FROM TURKEY CREEK DITCH,7,204948.00000000000,4146843.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100624",WEST EDER DITCH,7,214302.39999999999,4180696.79999999981,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100582",QUARRY NO 1 DITCH,7,214816.10000000001,4163759.50000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100589",ROGERS DITCH,7,214403.29999999999,4182133.50000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100601",STARRETT DITCH,7,204570.89999999999,4165625.10000000009,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100588",RIVERSIDE DITCH,7,213799.50000000000,4163504.89999999991,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100549",ILLINOIS DITCH,7,197422.79999999999,4154046.20000000019,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100536",GARBARINO NO 2 DITCH,7,204644.00000000000,4167920.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100513",BURCH AND LONGWILL DITCH,7,201423.00000000000,4159087.89999999991,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100564",LONE DOME DITCH,7,177581.00000000000,4169983.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100545",GOULD & MORIARITY DITCH,7,209061.79999999999,4163981.39999999991,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100703",ITALIAN DITCH AP,7,198915.00000000000,4155413.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100586",RIEVA DITCH,7,205363.89999999999,4169800.89999999991,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7102002",SUMMIT RES OUTLET,7,200162.00000000000,4147135.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100701",EAST EDER DITCH AP,7,215449.00000000000,4180143.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100544",GOEBEL DITCH,7,213977.00000000000,4179223.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100572",MONUMENT ROCK DITCH,7,211017.79999999999,4162797.70000000019,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100563",LINDSTROM DITCH,7,211643.00000000000,4162605.39999999991,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100559",KOENIG DITCH,7,208775.00000000000,4172113.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100607",SUCKLA PUMP SITE,7,160950.00000000000,4225411.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7103617",R B COPPINGER RES NO 1,7,207492.29999999999,4148592.79999999981,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100553",JESSE LOVE DITCH,7,221502.20000000001,4181249.70000000019,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100603",STONER CREEK DITCH,7,207542.00000000000,4166884.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100537",GARBARINO NO 3 DITCH,7,204809.20000000001,4168674.20000000019,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100561",LAWRENCE E ROGERS DITCH,7,156896.79999999999,4217803.59999999963,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100608",SULPHUR GULCH DITCH,7,220887.00000000000,4180261.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100534",FRANK ROBINSON DITCH,7,217728.00000000000,4163564.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100555",KEYSTONE DITCH,7,194250.00000000000,4153124.89999999991,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100573",MORIARITY DITCH,7,207917.29999999999,4164797.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100623",WATTLES AND FREEMAN D,7,218422.20000000001,4155171.50000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100531",EAST EDER DITCH,7,216580.00000000000,4180485.79999999981,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100535",GARBARINO NO 1 DITCH,7,204750.00000000000,4168569.60000000009,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100705",KIPPER DITCH NO 1,7,216099.00000000000,4184011.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100525",DOLORES HATCHERY PL NO 2,7,198921.00000000000,4155434.00000000000,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100567",MCEWEN DITCH,7,215326.70000000001,4183170.39999999991,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100510",UNNAMED DITCH OR P-L,7,220719.89999999999,4164455.20000000019,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"7100576",ORTIZ DITCH,7,200169.70000000001,4156589.60000000009,1,3221241440.000000000000000,418692.254000000015367,71,7,NONE,72.000000000000000,418698.528708251600619,3221339849.913826942443848
"6900510",HORSESHOE DITCH,7,174014.00000000000,4206369.70000000019,2,919018115.950000047683716,151746.152000000001863,69,7,NONE,70.000000000000000,151748.873306304361904,919056569.910737514495850
"6900512",KNIGHT-EMBLING DITCH,7,195759.20000000001,4195512.59999999963,2,919018115.950000047683716,151746.152000000001863,69,7,NONE,70.000000000000000,151748.873306304361904,919056569.910737514495850
"3200672",STEVE NO 1 DITCH,7,186178.00000000000,4139855.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200528",COTTONWOOD DITCH NO 1,7,151627.70000000001,4138277.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200660",SATTLEY DITCH NO 2,7,176995.00000000000,4147777.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3201086",TRAIL CANYON DITCH (LOWER HEADGATE),7,171995.50000000000,4138882.60000000009,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200821",POPPY PATCH DITCH,7,182762.60000000001,4151596.39999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200513",BRIXEY-COMISKY DITCH,7,177955.79999999999,4146709.89999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200581",HIGGINS DITCH,7,176721.89999999999,4157175.20000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200652",ROCK CREEK DITCH,7,164198.10000000001,4139084.89999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3201059",GOODALL DITCH,7,179180.00000000000,4158163.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200988",MCKINNEY DITCH,7,185224.60000000001,4146051.60000000009,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200588",HOPPER DITCH,7,173831.00000000000,4148510.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200612",LYNCH DITCH,7,176561.60000000001,4151488.60000000009,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200619",MCCALL DITCH,7,176756.39999999999,4149806.39999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"7104676",GREAT CUT DIKE,7,182966.00000000000,4157568.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200841",WOFFORD DITCH,7,178346.20000000001,4152616.29999999981,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200590",ISMAY DITCH,7,145952.00000000000,4141240.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200512",BORD DITCH,7,181285.60000000001,4143749.79999999981,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3201085",TRAIL CANYON DITCH (UPPER HEADGATE),7,172685.89999999999,4141882.70000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200596",JUAN DITCH NO 1,7,179158.00000000000,4150804.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200710",BRADFORD-WHILLDIN DIV PL,7,182585.60000000001,4152451.70000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200551",DURAN DITCH,7,173457.29999999999,4153977.39999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200777",ANDERSON DITCH,7,175709.00000000000,4148012.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200599",KEITH PUMP AND PIPELINE,7,175957.79999999999,4156781.50000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200758",FRYE DITCH #2,7,182066.39999999999,4150021.20000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200664",SHORT DITCH,7,175904.39999999999,4145099.70000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200662",SCHALLES DITCH,7,175791.20000000001,4138139.29999999981,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200574",HAMBELTON DITCH,7,156361.50000000000,4138316.60000000009,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200628",MILLIGAN NO 1 DITCH,7,176003.00000000000,4145563.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200514",BRUMLEY DRAW IRR DITCH,7,175203.29999999999,4156525.29999999981,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200897",MCAFEE DITCH,7,176073.00000000000,4157120.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200613",M AND H DITCH,7,183550.10000000001,4142824.60000000009,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200560",FAWELL DITCH,7,177336.39999999999,4157950.39999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200605",LARMORE COLLECTION DITCH,7,172704.29999999999,4154761.39999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200707",MCDONALD DITCH NO 4,7,183046.50000000000,4151974.29999999981,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200592",J A LEONARD DITCH,7,176953.00000000000,4148982.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200898",ANCELL DITCH,7,185189.20000000001,4145845.39999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200635",N E CARPENTER SEEPAGE D,7,182832.39999999999,4148712.89999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200527",COMISKY DITCH NO 4,7,177272.39999999999,4144207.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200941",FOX DITCH,7,184793.29999999999,4146255.70000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200534",CROW CANYON DITCH NO 3,7,178670.70000000001,4142955.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200757",FRYE DITCH #1,7,181804.20000000001,4149718.20000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200595",JIM MANN DITCH,7,182244.50000000000,4149232.70000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200659",SATTLEY DITCH NO 1,7,177294.00000000000,4147667.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200665",SHUMWAY PERKINS PMPG STA,7,154616.79999999999,4148301.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3202006",DOVE CREEK CANAL,7,182661.89999999999,4157940.50000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200530",COX DITCH,7,183347.89999999999,4150564.20000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200586",HOLADAY NO 1 DITCH,7,182497.10000000001,4150690.50000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200928",DEVINS DITCH AND PUMP,7,175952.70000000001,4156857.39999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200990",COULON DITCH,7,176698.39999999999,4149010.20000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200558",EATON DITCH,7,174484.39999999999,4149957.89999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200556",EARL HART DITCH,7,189291.10000000001,4142351.39999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200506",AUSBURN DITCH,7,182588.00000000000,4145702.60000000009,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"7104675",DOLORES TUNNEL,7,186822.00000000000,4153695.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200690",WILSON DITCH,7,179732.29999999999,4136977.89999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200511",BLUM DITCH,7,182339.20000000001,4145477.70000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200529",COTTONWOOD DITCH NO 2,7,150785.79999999999,4138395.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200634",MURRAY-ZWICKER-TOZER D,7,156175.10000000001,4138444.79999999981,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200644",POWELL AND CODY DITCH,7,179270.70000000001,4141365.39999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200689",WILKERSON DITCH,7,188338.70000000001,4143504.29999999981,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3201007",ERTEL DRAINAGE PIPE,7,184089.20000000001,4144191.79999999981,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200573",GREENLEE DITCH,7,176003.00000000000,4150894.89999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3201038",LARMORE COLLECTION DIT AP1,7,172692.00000000000,4154383.89999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200509",BLACK DIKE DITCH,7,169290.60000000001,4138644.00000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200600",KING DITCH,7,184413.39999999999,4148709.50000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200880",HOVER DITCH,7,189849.20000000001,4144692.89999999991,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3201004",NO 14 PICKUP DITCH,7,177841.70000000001,4157481.70000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200781",BLACK SPRINGS PUMP,7,176886.10000000001,4141824.10000000009,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200564",GAFFORD DITCH NO 2,7,173031.89999999999,4154714.50000000000,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200645",R G WHYMAN DITCH,7,177973.89999999999,4153100.29999999981,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200661",SATTLEY DITCH NO 3,7,176535.39999999999,4148057.60000000009,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200706",THOMAS DITCH NO 1,7,188454.50000000000,4142782.60000000009,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200878",MCNUTT DITCH,7,184475.00000000000,4146391.20000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3200720",BENNYS PUMP,7,182101.50000000000,4135599.70000000019,3,3038167058.699999809265137,312817.141000000003260,32,7,NONE,33.000000000000000,312821.845501816889737,3038244473.860987186431885
"3000667",WALTER DITCH,7,252290.10000000001,4148216.89999999991,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001004",ABERSON DITCH,7,252255.10000000001,4130454.70000000019,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000504",AMBOLD-WALLACE DITCH,7,252361.10000000001,4149103.89999999991,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000900",ARNOLD DIVERSION,7,251208.00000000000,4145142.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000611",POMONA DITCH,7,247969.10000000001,4146070.79999999981,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001294",SEASE CANON DITCH NO 2,7,249180.00000000000,4114440.50000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001188",REA DITCH,7,256318.00000000000,4115676.39999999991,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000568",HERMOSA COMPANY DITCH,7,248543.00000000000,4144994.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000643",TAMARRON WW EFFLUENT PL,7,251818.00000000000,4153146.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000634",SITES DITCH,7,242439.00000000000,4135848.70000000019,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001244",TYNER WEST SIDE DITCH,7,256007.10000000001,4119828.50000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001059",BROWN DITCH,7,246277.00000000000,4109735.20000000019,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001023",ANIMAS DITCH,7,243161.00000000000,4113884.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001175",PAXTON DITCH,7,245434.00000000000,4108580.20000000019,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001805",TREASURE PUMP,7,254404.00000000000,4113506.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001135",JONES DITCH,7,236246.00000000000,4138512.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001362",CLARK IRRIGATION DITCH,7,259031.10000000001,4116661.39999999991,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001171",PARKER DITCH,7,252134.10000000001,4124818.79999999981,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001667",IRBY PUMP HOUSE,7,243532.00000000000,4115078.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001045",BIG COTTONWOOD NO 2 D,7,252125.00000000000,4117267.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000503",AMBOLD DITCH NO 2,7,252404.10000000001,4147522.79999999981,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000547",FISCHER DITCH,7,248260.00000000000,4145380.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001575",LEROY'S DITCH,7,258016.60000000001,4118589.79999999981,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001266",WIELANG DITCH,7,247216.10000000001,4130895.70000000019,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001009",MCCLUER AND MURRAY DITCH,7,254238.10000000001,4125876.70000000019,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001144",LYMAN DITCH,7,245008.00000000000,4114570.29999999981,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000819",REDCLIFF PUMP STATION #2,7,248788.00000000000,4142180.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001224",SPRING DITCH,7,255471.10000000001,4119319.50000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000532",DUDLEY AND KERR DITCH,7,248565.00000000000,4144774.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3001374",BLACK DITCH,7,256517.00000000000,4128731.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000642",TALLEY DITCH,7,251729.10000000001,4145202.79999999981,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
"3000506",ANIMAS CONSOLIDATED D,7,251989.00000000000,4147945.00000000000,4,2958396709.599999904632568,291055.842000000004191,30,7,NONE,31.000000000000000,291058.892234663770068,2958446377.727707386016846
