wdid,str_name,utm_x,utm_y,dist,basin,name
"6200690",MOORE DITCH NO 2,325501.90000000002,4260279.79999999981,62,Gunnison,Upper Gunnison River
"6200810",YOUMANS IRG D NO 2,320402.50000000000,4224975.59999999963,62,Gunnison,Upper Gunnison River
"6200502",ALDER DITCH,325738.90000000002,4259371.79999999981,62,Gunnison,Upper Gunnison River
"6200743",SCHNEPF HIGHLINE DITCH,313702.50000000000,4237095.79999999981,62,Gunnison,Upper Gunnison River
"6200603",FOSTER DITCH NO 2,318120.50000000000,4236933.79999999981,62,Gunnison,Upper Gunnison River
"6200560",CIMARRON CANAL,277588.70000000001,4238407.70000000019,62,Gunnison,Upper Gunnison River
"6200998",BOWERS DITCH REVISED,315076.00000000000,4240265.00000000000,62,Gunnison,Upper Gunnison River
"6201181",YEAGER DITCH,303295.29999999999,4236994.90000000037,62,Gunnison,Upper Gunnison River
"6200762",STAVELY DITCH,320920.70000000001,4216481.79999999981,62,Gunnison,Upper Gunnison River
"6200646",JOHNSON W SIDE DITCH,319374.79999999999,4230324.00000000000,62,Gunnison,Upper Gunnison River
"6200777",TROUT CREEK NO 1 DITCH,304496.29999999999,4232255.90000000037,62,Gunnison,Upper Gunnison River
"6201816",CROWLEY IRG DITCH ALT #2,322327.59999999998,4241758.70000000019,62,Gunnison,Upper Gunnison River
"6201080",PASTURE CREEK DITCH,317119.40000000002,4213594.50000000000,62,Gunnison,Upper Gunnison River
"6200738",SAMMONS IRG D NO 6,318594.50000000000,4234638.70000000019,62,Gunnison,Upper Gunnison River
"6200897",CASCADE DITCH,326598.20000000001,4208960.79999999981,62,Gunnison,Upper Gunnison River
"6200703",OSCAR RICHARDS DITCH,257007.00000000000,4272178.00000000000,62,Gunnison,Upper Gunnison River
"6200602",FOSTER DITCH NO 1,318388.50000000000,4236552.79999999981,62,Gunnison,Upper Gunnison River
"6200719",RADEKA DITCH,318718.20000000001,4235498.70000000019,62,Gunnison,Upper Gunnison River
"6200612",GEORGE ANDREWS NO 1 D,326892.90000000002,4265259.90000000037,62,Gunnison,Upper Gunnison River
"6200829",COBB-CEBOLLA CR D MIDDLE POD,318506.50000000000,4233157.70000000019,62,Gunnison,Upper Gunnison River
"6200697",ORIN BOWERS NO 4 D,319063.40000000002,4214111.40000000037,62,Gunnison,Upper Gunnison River
"6200789",WARRANT DITCH,321506.50000000000,4220142.50000000000,62,Gunnison,Upper Gunnison River
"6201815",CROWLEY IRG DITCH ALT #1,322283.59999999998,4241931.70000000019,62,Gunnison,Upper Gunnison River
"6200620",HAZEL DITCH,290566.59999999998,4249199.90000000037,62,Gunnison,Upper Gunnison River
"6200783",VEO DITCH,276120.90000000002,4247746.70000000019,62,Gunnison,Upper Gunnison River
"6200551",CARSON CREEK NO 2 D,292170.29999999999,4197693.40000000037,62,Gunnison,Upper Gunnison River
"6200545",BANDIT DITCH,321427.50000000000,4221188.50000000000,62,Gunnison,Upper Gunnison River
"6200817",CIMARRON CANAL FISH CREEK,277655.00000000000,4238611.00000000000,62,Gunnison,Upper Gunnison River
"6200643",JOHN W ANDREWS DITCH,318673.50000000000,4236599.70000000019,62,Gunnison,Upper Gunnison River
"6200802",WILSON DITCH,305068.29999999999,4231766.79999999981,62,Gunnison,Upper Gunnison River
"6200539",BRUTON DITCH NO 2,280751.00000000000,4253104.00000000000,62,Gunnison,Upper Gunnison River
"6200699",ORIN BOWERS NO 6 D,318994.40000000002,4214688.50000000000,62,Gunnison,Upper Gunnison River
"6201988",SOUTHERN UTE DITCH R-5,311253.29999999999,4249818.00000000000,62,Gunnison,Upper Gunnison River
"6200776",THOMPSON IRR DITCH,296057.40000000002,4226626.79999999981,62,Gunnison,Upper Gunnison River
"6200735",SAMMONS DITCH NO 3,316525.50000000000,4238488.79999999981,62,Gunnison,Upper Gunnison River
"6200813",YOUMANS WASTE WATER D,317410.50000000000,4237485.79999999981,62,Gunnison,Upper Gunnison River
"6200734",SAMMONS DITCH NO 2,316894.50000000000,4238344.79999999981,62,Gunnison,Upper Gunnison River
"6200569",COOPER NO 2 D,326259.90000000002,4265157.90000000037,62,Gunnison,Upper Gunnison River
"6200670",M B & A DITCH,315719.50000000000,4239377.79999999981,62,Gunnison,Upper Gunnison River
"6200567",COLLIER DITCH,281925.00000000000,4250463.00000000000,62,Gunnison,Upper Gunnison River
"6201250",BEAVER CREEK DITCH WEST,324553.90000000002,4262837.90000000037,62,Gunnison,Upper Gunnison River
"6200753",SODERQUIST D NO 2,323021.59999999998,4240297.70000000019,62,Gunnison,Upper Gunnison River
"6201709",MOORE DITCH ALT PT,304342.40000000002,4240076.00000000000,62,Gunnison,Upper Gunnison River
"6201644",PRINCESS DITCH,286155.00000000000,4197449.00000000000,62,Gunnison,Upper Gunnison River
"6200822",VICKERS DITCH NO 1,300466.29999999999,4211663.59999999963,62,Gunnison,Upper Gunnison River
"6200693",NICHOLS POWDERHORN DITCH,314711.50000000000,4239094.79999999981,62,Gunnison,Upper Gunnison River
"6200524",BAKER NO 2 DITCH,298282.40000000002,4214439.59999999963,62,Gunnison,Upper Gunnison River
"6200609",FRENCH DITCH NO 3,295333.29999999999,4199227.50000000000,62,Gunnison,Upper Gunnison River
"6200696",O R BOWERS NO 1 D,321047.50000000000,4221824.50000000000,62,Gunnison,Upper Gunnison River
"6200529",BIG DITCH,318739.00000000000,4235359.00000000000,62,Gunnison,Upper Gunnison River
"6200611",F S WILLIAM D NO 1,299056.29999999999,4216076.70000000019,62,Gunnison,Upper Gunnison River
"6201249",BEAVER CREEK DITCH EAST,324517.90000000002,4263016.90000000037,62,Gunnison,Upper Gunnison River
"6200553",CEBOLLA CREEK DITCH,321693.50000000000,4219476.50000000000,62,Gunnison,Upper Gunnison River
"6200536",BROWNING DITCH,326574.90000000002,4265207.90000000037,62,Gunnison,Upper Gunnison River
"6200528",BIG BLUE DITCH,288352.59999999998,4247000.79999999981,62,Gunnison,Upper Gunnison River
"6200549",CARRIS THOMPSON DITCH,299649.29999999999,4225855.79999999981,62,Gunnison,Upper Gunnison River
"6200583",DWYER CREEK DITCH,299158.00000000000,4230261.00000000000,62,Gunnison,Upper Gunnison River
"6200508",ANTONIO FERRARO D NO 1,299595.29999999999,4220548.70000000019,62,Gunnison,Upper Gunnison River
"6200672",MCKINLEY DITCH,282861.00000000000,4247959.00000000000,62,Gunnison,Upper Gunnison River
"6200684",MINERAL CREEK NO 1 D,319431.40000000002,4212862.40000000037,62,Gunnison,Upper Gunnison River
"6200685",MINERAL CREEK NO 2 D,319327.40000000002,4212585.40000000037,62,Gunnison,Upper Gunnison River
"6200894",CADWELL DITCH,324216.40000000002,4215197.40000000037,62,Gunnison,Upper Gunnison River
"6200652",LAKE FORK IRR DITCH,298575.29999999999,4216888.70000000019,62,Gunnison,Upper Gunnison River
"6200808",YOUMANS IRG DITCH,297152.40000000002,4226536.79999999981,62,Gunnison,Upper Gunnison River
"6200754",SOUTH  BEAVER CREEK DITCH,324942.90000000002,4262098.79999999981,62,Gunnison,Upper Gunnison River
"6200730",ROCK CREEK DITCH,322003.50000000000,4221482.50000000000,62,Gunnison,Upper Gunnison River
"6200606",FREEMAN DITCH,290628.29999999999,4198302.40000000037,62,Gunnison,Upper Gunnison River
"6200641",INDIAN CREEK IRR DITCH,306227.40000000002,4240615.90000000037,62,Gunnison,Upper Gunnison River
"6201652",E P WILSON NO 3 ALT PT,303547.29999999999,4237778.90000000037,62,Gunnison,Upper Gunnison River
"6200723",REECE RICHART NO 2 D,293697.29999999999,4197947.40000000037,62,Gunnison,Upper Gunnison River
"6201465",PERRIN DITCH,280933.00000000000,4252780.00000000000,62,Gunnison,Upper Gunnison River
"6200596",FERRIS DITCH,320074.50000000000,4229014.59999999963,62,Gunnison,Upper Gunnison River
"6200825",YOUMANS NO 1 DITCH,320409.50000000000,4222613.50000000000,62,Gunnison,Upper Gunnison River
"6800789",CIMARRON FEEDER GARNET DITCH,275972.00000000000,4224704.00000000000,62,Gunnison,Upper Gunnison River
"6200653",LAKE FORK NO 1 DITCH,304271.40000000002,4240636.00000000000,62,Gunnison,Upper Gunnison River
"6200752",SODERQUIST D NO 1,323042.59999999998,4240302.70000000019,62,Gunnison,Upper Gunnison River
"6200732",RUDOLPH IRG DITCH,318545.59999999998,4233926.90000000037,62,Gunnison,Upper Gunnison River
"6201990",SOUTHERN UTE DITCH R-7,311211.70000000001,4250410.50000000000,62,Gunnison,Upper Gunnison River
"6200722",REECE RICHART NO 1 D,292922.29999999999,4198125.40000000037,62,Gunnison,Upper Gunnison River
"6200815",CIMARRON CANAL COAL CREEK,274836.00000000000,4242128.00000000000,62,Gunnison,Upper Gunnison River
"6200563",CLIFF IRR DITCH NO 2,322623.50000000000,4217156.40000000037,62,Gunnison,Upper Gunnison River
"6200548",CARR IRRIGATING DITCH,302560.29999999999,4235976.90000000037,62,Gunnison,Upper Gunnison River
"6200971",OLD ROAD DITCH,283458.00000000000,4253327.00000000000,62,Gunnison,Upper Gunnison River
"6200608",FRENCH DITCH NO 2,295031.29999999999,4199527.50000000000,62,Gunnison,Upper Gunnison River
"6200739",SAMMONS POWDERHORN D,314332.59999999998,4235086.29999999981,62,Gunnison,Upper Gunnison River
"6200786",VICKERS BROS NO 2 DITCH,298344.40000000002,4208400.59999999963,62,Gunnison,Upper Gunnison River
"6200644",JOHNSON DITCH,302585.29999999999,4233538.90000000037,62,Gunnison,Upper Gunnison River
"6200552",CATHEDRAL BRANCH IRR D,323905.50000000000,4216319.40000000037,62,Gunnison,Upper Gunnison River
"6200686",MINERAL CREEK NO 3 D,319176.40000000002,4213616.40000000037,62,Gunnison,Upper Gunnison River
"6200619",HATCHER DITCH,319085.40000000002,4215486.50000000000,62,Gunnison,Upper Gunnison River
"6200845",COBB-CEBOLLA CR D NORTH POD,318471.50000000000,4233659.70000000019,62,Gunnison,Upper Gunnison River
"6200731",ROCK CREEK IRR DITCH,321957.50000000000,4221493.50000000000,62,Gunnison,Upper Gunnison River
"6200500",ADDINGTON NO 1 D,303904.29999999999,4238848.90000000037,62,Gunnison,Upper Gunnison River
"6200559",CHILDS PARK DITCH,292792.00000000000,4198054.00000000000,62,Gunnison,Upper Gunnison River
"6201519",BARRETT DITCH,321528.50000000000,4234723.70000000019,62,Gunnison,Upper Gunnison River
"6200607",FRENCH DITCH NO 1,292755.29999999999,4198054.40000000037,62,Gunnison,Upper Gunnison River
"6200791",WEGENER-KNOLL DITCH,314191.40000000002,4235562.79999999981,62,Gunnison,Upper Gunnison River
"6200742",SCHILDT-BROWN DITCH,278770.00000000000,4251526.00000000000,62,Gunnison,Upper Gunnison River
"6200580",D C BAKER NO 1 D,298408.29999999999,4216291.70000000019,62,Gunnison,Upper Gunnison River
"6200637",HOT SPRINGS DITCH,317430.90000000002,4237566.29999999981,62,Gunnison,Upper Gunnison River
"6200575",CREEDE TRAIL IRR DITCH,324354.40000000002,4214944.40000000037,62,Gunnison,Upper Gunnison River
"6200741",SCHECKER DITCH,314050.29999999999,4238148.90000000037,62,Gunnison,Upper Gunnison River
"6200506",ANDREWS DITCH,317852.09999999998,4237512.79999999981,62,Gunnison,Upper Gunnison River
"6200760",SQUIRREL NO 1 DITCH,289124.00000000000,4251105.00000000000,62,Gunnison,Upper Gunnison River
"6200779",UPPER CEBOLLA DITCH,316743.90000000002,4213637.00000000000,62,Gunnison,Upper Gunnison River
"6200507",ANTHOLZ DITCH,282966.00000000000,4253432.00000000000,62,Gunnison,Upper Gunnison River
"6200963",CABIN CREEK DITCH,283736.00000000000,4253393.00000000000,62,Gunnison,Upper Gunnison River
"6201794",WATER GULCH DITCH,303328.00000000000,4238763.00000000000,62,Gunnison,Upper Gunnison River
"6200785",VICKERS BROS NO 1 DITCH,297964.40000000002,4208834.59999999963,62,Gunnison,Upper Gunnison River
"6200564",COAL CREEK DITCH,274880.00000000000,4242126.00000000000,62,Gunnison,Upper Gunnison River
"6201513",HOLMAN DITCH NO 2,308293.29999999999,4209753.50000000000,62,Gunnison,Upper Gunnison River
"6200661",LONE PINE DITCH,311102.59999999998,4249357.00000000000,62,Gunnison,Upper Gunnison River
"6200572",COTTONWOOD DITCH,325792.90000000002,4259475.79999999981,62,Gunnison,Upper Gunnison River
"6202023",HIGH BRIDGE PUMP AND PIPELINE,299254.00000000000,4222968.00000000000,62,Gunnison,Upper Gunnison River
"6200687",MINNIE B NO 2 DITCH,318878.29999999999,4215205.20000000019,62,Gunnison,Upper Gunnison River
"6201000",INDIAN CREEK NORTH DITCH,305534.40000000002,4241172.90000000037,62,Gunnison,Upper Gunnison River
"6200707",PETERSON & RILEY DITCH,280584.00000000000,4253640.00000000000,62,Gunnison,Upper Gunnison River
"6201089",R B WILSON D NO 1 2 3,314187.59999999998,4238931.29999999981,62,Gunnison,Upper Gunnison River
"6200765",STUMPY DITCH,284645.00000000000,4254090.00000000000,62,Gunnison,Upper Gunnison River
"6201774",NICK GRAY DITCH,281607.00000000000,4250669.00000000000,62,Gunnison,Upper Gunnison River
"6200664",LOWER SPRING CR IRR D,321812.50000000000,4218128.50000000000,62,Gunnison,Upper Gunnison River
"6200811",YOUMANS DITCH NO 3,320427.50000000000,4223181.59999999963,62,Gunnison,Upper Gunnison River
"6200689",MOORE DITCH NO 1,325501.90000000002,4260279.79999999981,62,Gunnison,Upper Gunnison River
"6800624",JOLLY DITCH,265239.40000000002,4231992.09999999963,68,Gunnison,Upper Uncompahgre River
"6800674",NATE CREEK NO 2 DITCH,267982.90000000002,4230316.50000000000,68,Gunnison,Upper Uncompahgre River
"6800532",COAL CREEK DITCH,260028.00000000000,4220778.50000000000,68,Gunnison,Upper Uncompahgre River
"6801263",SMITH-BROWN DITCH,262919.90000000002,4219392.50000000000,68,Gunnison,Upper Uncompahgre River
"6800703",REED OVERMAN DITCH,251307.00000000000,4222394.50000000000,68,Gunnison,Upper Uncompahgre River
"6800603",HENRY TRENCHARD DITCH,253490.00000000000,4225852.00000000000,68,Gunnison,Upper Uncompahgre River
"6800526",CHARLEY LOGAN DITCH,262576.90000000002,4218774.50000000000,68,Gunnison,Upper Uncompahgre River
"6800749",STEALEY OWL CREEK DITCH,269695.79999999999,4228464.59999999963,68,Gunnison,Upper Uncompahgre River
"6800684",P J NASH DITCH,258015.00000000000,4228838.00000000000,68,Gunnison,Upper Uncompahgre River
"6800608",HORN DITCH,248972.00000000000,4226919.50000000000,68,Gunnison,Upper Uncompahgre River
"6801444",ORVIS TAILWATER DITCH DIV 1,260325.00000000000,4223968.50000000000,68,Gunnison,Upper Uncompahgre River
"6800647",MARTIN DITCH,265824.29999999999,4230871.29999999981,68,Gunnison,Upper Uncompahgre River
"6800523",CHAFFEE DITCH,259336.00000000000,4236514.00000000000,68,Gunnison,Upper Uncompahgre River
"6800710",RIDGWAY DITCH,257447.89999999999,4215668.40000000037,68,Gunnison,Upper Uncompahgre River
"6800522",CEDAR CREEK DITCH,262481.00000000000,4226260.50000000000,68,Gunnison,Upper Uncompahgre River
"6800664",MILLER BRANCH DITCH,262003.89999999999,4218944.50000000000,68,Gunnison,Upper Uncompahgre River
"6800751",STRAYER DITCH,259930.00000000000,4223737.50000000000,68,Gunnison,Upper Uncompahgre River
"6800724",SCOTT MCNEIL DITCH,253329.00000000000,4223289.00000000000,68,Gunnison,Upper Uncompahgre River
"6800598",HARRISON NO 2 DITCH,255476.00000000000,4218695.50000000000,68,Gunnison,Upper Uncompahgre River
"6800612",HYDE DITCH,259433.10000000001,4225032.50000000000,68,Gunnison,Upper Uncompahgre River
"6800793",ADAM THOMAS DITCH,254262.10000000001,4235670.90000000037,68,Gunnison,Upper Uncompahgre River
"6800565",EAST SIDE DITCH,262821.50000000000,4233917.20000000019,68,Gunnison,Upper Uncompahgre River
"6800747",STANTON DITCH,260862.00000000000,4221280.50000000000,68,Gunnison,Upper Uncompahgre River
"6800675",NATE CREEK NO 3 DITCH,268141.90000000002,4230539.50000000000,68,Gunnison,Upper Uncompahgre River
"6800717",ROCKY NO 3 DITCH,261326.00000000000,4241485.00000000000,68,Gunnison,Upper Uncompahgre River
"6800701",PRIVATE DITCH STEALEY,268060.90000000002,4227012.50000000000,68,Gunnison,Upper Uncompahgre River
"6800700",PRIVATE DITCH SHAVEN,267386.90000000002,4228826.50000000000,68,Gunnison,Upper Uncompahgre River
"6800621",JOHNSON DITCH,259987.00000000000,4222252.50000000000,68,Gunnison,Upper Uncompahgre River
"6800752",SWITZERLAND DITCH,254611.89999999999,4213298.40000000037,68,Gunnison,Upper Uncompahgre River
"6800778",WHITE DITCH,261844.10000000001,4236147.50000000000,68,Gunnison,Upper Uncompahgre River
"6800681",OLD AGENCY DITCH,258273.20000000001,4241245.59999999963,68,Gunnison,Upper Uncompahgre River
"6800680",OAKES WOODRUFF EGGLESTON,254794.00000000000,4228554.00000000000,68,Gunnison,Upper Uncompahgre River
"6800520",CASSIDY DITCH,258589.29999999999,4245421.59999999963,68,Gunnison,Upper Uncompahgre River
"6800604",HIELAND DITCH,257190.29999999999,4245537.59999999963,68,Gunnison,Upper Uncompahgre River
"6800508",BETTY DITCH,249932.00000000000,4226835.50000000000,68,Gunnison,Upper Uncompahgre River
"6800771",WARD DITCH,263522.90000000002,4216779.50000000000,68,Gunnison,Upper Uncompahgre River
"6801446",MOLLY WASTEWATER DITCH,260334.00000000000,4223568.50000000000,68,Gunnison,Upper Uncompahgre River
"6800501",ALKALI DITCH D NO 80,267988.90000000002,4227192.50000000000,68,Gunnison,Upper Uncompahgre River
"6800510",BROOKE DITCH,263168.00000000000,4243280.00000000000,68,Gunnison,Upper Uncompahgre River
"6801264",BROWNYARD NO2 DITCH,260970.00000000000,4220112.00000000000,68,Gunnison,Upper Uncompahgre River
"6800784","WILLIAMS D NOS 1,2&3",245052.10000000001,4237687.59999999963,68,Gunnison,Upper Uncompahgre River
"6800638",LIESY DITCH,261827.00000000000,4236149.00000000000,68,Gunnison,Upper Uncompahgre River
"6800716",ROCKY NO 2 DITCH,261305.20000000001,4241480.59999999963,68,Gunnison,Upper Uncompahgre River
"6800786",BOULEVARD DITCH,254608.00000000000,4220162.00000000000,68,Gunnison,Upper Uncompahgre River
"6800613",HYDE SNEVA DITCH,256143.00000000000,4228530.00000000000,68,Gunnison,Upper Uncompahgre River
"6800673",NATE CREEK NO 1 DITCH,268312.90000000002,4230707.59999999963,68,Gunnison,Upper Uncompahgre River
"6800531",CLIMAX DITCH,260785.00000000000,4241379.00000000000,68,Gunnison,Upper Uncompahgre River
"6801062",VANCE SPRING PIPELINE,251365.00000000000,4216051.00000000000,68,Gunnison,Upper Uncompahgre River
"6801504",LA CORTE PUMP,259463.00000000000,4229759.00000000000,68,Gunnison,Upper Uncompahgre River
"6800513",BURGER DITCH,254781.00000000000,4219547.50000000000,68,Gunnison,Upper Uncompahgre River
"6800690",PHILLIPS DITCH,260318.00000000000,4221921.50000000000,68,Gunnison,Upper Uncompahgre River
"6800706",REWALT DITCH,262928.90000000002,4218153.50000000000,68,Gunnison,Upper Uncompahgre River
"6801090",CEDAR CREEK DITCH,257623.00000000000,4225072.00000000000,68,Gunnison,Upper Uncompahgre River
"6801387",UPPER OWL CREEK DITCH,269540.00000000000,4228535.00000000000,68,Gunnison,Upper Uncompahgre River
"6800597",HARRISON NO 1 DITCH,255475.00000000000,4218686.50000000000,68,Gunnison,Upper Uncompahgre River
"6800579",FLORA DITCH,259987.10000000001,4220773.70000000019,68,Gunnison,Upper Uncompahgre River
"6800590",HANEY COAL CREEK DITCH,260072.70000000001,4220778.20000000019,68,Gunnison,Upper Uncompahgre River
"6800737",SMITH DITCH,265381.00000000000,4216523.00000000000,68,Gunnison,Upper Uncompahgre River
"6800538",CRONENBERG DITCH,248851.00000000000,4213814.00000000000,68,Gunnison,Upper Uncompahgre River
"6800511",BROWN DITCH,263715.09999999998,4241988.59999999963,68,Gunnison,Upper Uncompahgre River
"6800704",RESERVOIR DITCH,259623.29999999999,4241349.50000000000,68,Gunnison,Upper Uncompahgre River
"6800653",MAYOL SISSON DITCH,252140.00000000000,4223832.50000000000,68,Gunnison,Upper Uncompahgre River
"6800774",WEST MILLER DITCH,261470.89999999999,4219456.50000000000,68,Gunnison,Upper Uncompahgre River
"6800679",OAKES JEROME DITCH,254426.00000000000,4228261.00000000000,68,Gunnison,Upper Uncompahgre River
"6800512",BROWNYARD NO 1 DITCH,261271.00000000000,4219865.00000000000,68,Gunnison,Upper Uncompahgre River
"6800587",GIBSON DITCH,261760.00000000000,4228041.50000000000,68,Gunnison,Upper Uncompahgre River
"6800770",VON HAGEN DALLAS DITCH,251099.00000000000,4221766.50000000000,68,Gunnison,Upper Uncompahgre River
"6800715",ROCKY NO 1 DITCH,260789.20000000001,4241397.59999999963,68,Gunnison,Upper Uncompahgre River
"6800781",WOOD PERRY DITCH,258064.00000000000,4228847.00000000000,68,Gunnison,Upper Uncompahgre River
"6800697",PORTLAND DITCH,263602.90000000002,4218598.50000000000,68,Gunnison,Upper Uncompahgre River
"6800502",ALKALI NO 2 DITCH,267160.90000000002,4229264.50000000000,68,Gunnison,Upper Uncompahgre River
"6800506",BARKER DITCH,251103.00000000000,4222106.50000000000,68,Gunnison,Upper Uncompahgre River
"6800750",STOUGH DITCH,260481.00000000000,4221701.50000000000,68,Gunnison,Upper Uncompahgre River
"6800694",PLUMMER D NOS 1 & 2,262640.00000000000,4218462.00000000000,68,Gunnison,Upper Uncompahgre River
"6800655",MCDONALD CUDDIGAN DITCH,259694.00000000000,4223751.50000000000,68,Gunnison,Upper Uncompahgre River
"6800527",CHIPETA CUTLER DITCH,263260.90000000002,4218766.50000000000,68,Gunnison,Upper Uncompahgre River
"6800720",ROSWELL HOTCHKISS DITCH,257828.00000000000,4244084.00000000000,68,Gunnison,Upper Uncompahgre River
"6801429",MCNEIL WASTEWATER DITCH,258783.20000000001,4238207.50000000000,68,Gunnison,Upper Uncompahgre River
"6800756",THOMAS COW TRAIL DITCH,251216.00000000000,4233691.00000000000,68,Gunnison,Upper Uncompahgre River
"6800660",MIDDLE MILLER DITCH,261494.89999999999,4219599.50000000000,68,Gunnison,Upper Uncompahgre River
"6800559",DOC WADE DITCH,253273.00000000000,4220199.50000000000,68,Gunnison,Upper Uncompahgre River
"6800707",REWALT PLUMMER DITCH,263522.90000000002,4216779.50000000000,68,Gunnison,Upper Uncompahgre River
"6800907",ORVIS DITCH,260247.00000000000,4224167.00000000000,68,Gunnison,Upper Uncompahgre River
"6800509",BIGBEE DITCH,261525.89999999999,4219551.50000000000,68,Gunnison,Upper Uncompahgre River
"6800668",MOODY DITCH,261365.00000000000,4220959.50000000000,68,Gunnison,Upper Uncompahgre River
"6800738",SNEVA DITCH,268780.00000000000,4224686.00000000000,68,Gunnison,Upper Uncompahgre River
"6800671",MORRISON DITCH,261657.89999999999,4220331.50000000000,68,Gunnison,Upper Uncompahgre River
"6800573",EVANS DITCH,253858.00000000000,4226938.00000000000,68,Gunnison,Upper Uncompahgre River
"6800767",VANCE DITCH,251999.00000000000,4234188.00000000000,68,Gunnison,Upper Uncompahgre River
"6800601",HAYES TEAGUE DITCH,259877.00000000000,4236253.00000000000,68,Gunnison,Upper Uncompahgre River
"6800765",UPPER UNCOMPAHGRE DITCH,258132.29999999999,4241688.59999999963,68,Gunnison,Upper Uncompahgre River
"6800731",SIBERT DITCH,255576.00000000000,4218456.50000000000,68,Gunnison,Upper Uncompahgre River
"6800609",HOSNER BROWNYARD DITCH,262966.90000000002,4218175.50000000000,68,Gunnison,Upper Uncompahgre River
"6800643",LOWER PLEASANT VALLEY,252298.00000000000,4226876.50000000000,68,Gunnison,Upper Uncompahgre River
"6801388",BULL FLATS DITCH,268995.00000000000,4230595.00000000000,68,Gunnison,Upper Uncompahgre River
"6800514",BURKHART EDDY DITCH,250891.00000000000,4221398.50000000000,68,Gunnison,Upper Uncompahgre River
"6800607",HOMESTRETCH DITCH,258290.20000000001,4239554.50000000000,68,Gunnison,Upper Uncompahgre River
"6800758",TIDWELL DITCH,256906.00000000000,4225021.00000000000,68,Gunnison,Upper Uncompahgre River
"6800505",BABB DITCH,263128.09999999998,4234538.50000000000,68,Gunnison,Upper Uncompahgre River
"6800543",DALLAS DITCH,253123.00000000000,4224555.00000000000,68,Gunnison,Upper Uncompahgre River
"6800641","LISCHKE DITCH, SECOND POINT OF DIVERSION",251212.00000000000,4222226.00000000000,68,Gunnison,Upper Uncompahgre River
"6800640","LISCHKE DITCH, FIRST POINT OF DIVERSION",251051.00000000000,4221921.00000000000,68,Gunnison,Upper Uncompahgre River
"6801064",VON HAGEN LATERAL DITCH,249893.00000000000,4223057.00000000000,68,Gunnison,Upper Uncompahgre River
"6800545",DALLAS PLACER DITCH,254315.00000000000,4227885.00000000000,68,Gunnison,Upper Uncompahgre River
"6800669",MOODY NO1 DITCH,260798.00000000000,4222213.00000000000,68,Gunnison,Upper Uncompahgre River
"6800581",FORTUNA DITCH,254547.00000000000,4236196.00000000000,68,Gunnison,Upper Uncompahgre River
"6800656",MCDONALD DITCH,259796.00000000000,4223215.50000000000,68,Gunnison,Upper Uncompahgre River
"6800542",DAINE DITCH,267486.90000000002,4230195.50000000000,68,Gunnison,Upper Uncompahgre River
"6800602",HEATH DITCH,264840.79999999999,4213355.50000000000,68,Gunnison,Upper Uncompahgre River
"6801386",COLLIN DITCH,257701.00000000000,4245570.00000000000,68,Gunnison,Upper Uncompahgre River
"6800516",CANNON DITCH,258853.10000000001,4215113.00000000000,68,Gunnison,Upper Uncompahgre River
"6800692",PINION DITCH,258282.29999999999,4241460.59999999963,68,Gunnison,Upper Uncompahgre River
"6801106",GIBSON DITCH SYSTEM #1,259938.00000000000,4228667.00000000000,68,Gunnison,Upper Uncompahgre River
"6800619",JAMES STEWART DITCH,258628.10000000001,4229402.50000000000,68,Gunnison,Upper Uncompahgre River
"6800651",MAYNARD DITCH,254547.00000000000,4236196.00000000000,68,Gunnison,Upper Uncompahgre River
"6800685",PARK DITCH,261476.89999999999,4219456.50000000000,68,Gunnison,Upper Uncompahgre River
"6800610",HOSNER ROWELL DITCH,253973.10000000001,4226926.50000000000,68,Gunnison,Upper Uncompahgre River
"6800757",THOMPSON DITCH,267516.00000000000,4241485.00000000000,68,Gunnison,Upper Uncompahgre River
"6800677",NORTH BRANCH MILES DITCH,257973.00000000000,4239052.00000000000,68,Gunnison,Upper Uncompahgre River
"6800622",JOHNSON DITCH NO 79,254532.00000000000,4219887.50000000000,68,Gunnison,Upper Uncompahgre River
"6800676",NATE CREEK NO 4 DITCH,267691.90000000002,4230237.50000000000,68,Gunnison,Upper Uncompahgre River
"6800652",MAYOL LATERAL DITCH,252135.00000000000,4223831.50000000000,68,Gunnison,Upper Uncompahgre River
"6800657",MCDONALD DITCH NO 145,257160.29999999999,4245704.59999999963,68,Gunnison,Upper Uncompahgre River
"6801041",PEROTTI DITCH NO1&2 ALT,265106.90000000002,4227333.50000000000,68,Gunnison,Upper Uncompahgre River
"6800744",SPRINGFIELD CORRIE DITCH,260262.00000000000,4245281.70000000019,68,Gunnison,Upper Uncompahgre River
"6800708",REYNOLDS DITCH,255968.60000000001,4217324.59999999963,68,Gunnison,Upper Uncompahgre River
"6800755",TAYLOR DITCH,267715.90000000002,4231491.59999999963,68,Gunnison,Upper Uncompahgre River
"6800683",OWL CREEK DITCH,268852.90000000002,4228644.50000000000,68,Gunnison,Upper Uncompahgre River
"6800721",RUFFE WADE DITCH,253242.00000000000,4220417.50000000000,68,Gunnison,Upper Uncompahgre River
"6800729",SHORTLINE D COW CREEK,264117.70000000001,4233131.29999999981,68,Gunnison,Upper Uncompahgre River
"6800763",TRENCHARD DITCH,253100.00000000000,4220684.00000000000,68,Gunnison,Upper Uncompahgre River
